Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,-8.46196E-04,-3.05482E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.04726E-05
2,1,3,-1,54,0,0.0,0.0,-8.47099E-04,-2.01807E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.04236E-05
3,2,4,-1,56,0,0.0,0.0,-8.56064E-04,-1.04632E-04,0.00000E+00,0.00000E+00,0.00000E+00,9.91590E-06
4,3,5,-1,41,0,-7.820722899072765,0.0,-8.93702E-04,1.48466E-18,0.00000E+00,0.00000E+00,0.00000E+00,1.47863E-05
5,4,6,-1,46,0,0.0,0.0,-8.56064E-04,1.04632E-04,0.00000E+00,0.00000E+00,0.00000E+00,9.91590E-06
6,5,7,-1,48,0,0.0,0.0,-8.47099E-04,2.01807E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.04236E-05
7,6,-1,-1,8,0,0.0,0.0,-8.46196E-04,3.05482E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.04726E-05
8,48,-1,7,9,0,0.0,0.0,-7.39308E-04,3.04727E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.06795E-05
9,49,-1,8,10,0,0.0,0.0,-6.27546E-04,2.99562E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.07533E-05
10,43,-1,9,11,0,0.0,0.0,-5.15386E-04,2.86248E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.06686E-05
11,45,-1,10,12,0,0.0,0.0,-4.08615E-04,2.64720E-04,0.00000E+00,0.00000E+00,0.00000E+00,9.93298E-06
12,33,-1,11,13,0,0.0,0.0,-3.10621E-04,2.36775E-04,0.00000E+00,0.00000E+00,0.00000E+00,8.95962E-06
13,69,-1,12,14,0,0.0,0.0,-2.23117E-04,2.02644E-04,0.00000E+00,0.00000E+00,0.00000E+00,7.81367E-06
14,67,-1,13,15,0,0.0,0.0,-1.47921E-04,1.62473E-04,0.00000E+00,0.00000E+00,0.00000E+00,6.55119E-06
15,63,-1,14,16,0,0.0,0.0,-8.69849E-05,1.16463E-04,0.00000E+00,0.00000E+00,0.00000E+00,4.82937E-06
16,65,-1,15,17,0,0.0,0.0,-4.07190E-05,6.46155E-05,0.00000E+00,0.00000E+00,0.00000E+00,4.38673E-06
17,18,-1,16,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
18,19,17,65,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
19,20,18,64,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
20,21,19,58,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
21,22,20,73,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
22,23,21,72,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
23,-1,22,24,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
24,-1,72,25,23,0,0.0,0.0,-4.07190E-05,-6.46155E-05,0.00000E+00,0.00000E+00,0.00000E+00,4.38673E-06
25,-1,70,26,24,0,0.0,0.0,-8.69849E-05,-1.16463E-04,0.00000E+00,0.00000E+00,0.00000E+00,4.82937E-06
26,-1,75,27,25,0,0.0,0.0,-1.47921E-04,-1.62473E-04,0.00000E+00,0.00000E+00,0.00000E+00,6.55119E-06
27,-1,74,28,26,0,0.0,0.0,-2.23117E-04,-2.02644E-04,0.00000E+00,0.00000E+00,0.00000E+00,7.81367E-06
28,-1,37,29,27,0,0.0,0.0,-3.10621E-04,-2.36775E-04,0.00000E+00,0.00000E+00,0.00000E+00,8.95962E-06
29,-1,52,30,28,0,0.0,0.0,-4.08615E-04,-2.64720E-04,0.00000E+00,0.00000E+00,0.00000E+00,9.93298E-06
30,-1,50,31,29,0,0.0,0.0,-5.15386E-04,-2.86248E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.06686E-05
31,-1,55,32,30,0,0.0,0.0,-6.27546E-04,-2.99562E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.07533E-05
32,-1,54,1,31,0,0.0,0.0,-7.39308E-04,-3.04727E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.06795E-05
33,34,12,45,69,0,0.0,0.0,-3.02869E-04,1.50122E-04,0.00000E+00,0.00000E+00,0.00000E+00,8.85958E-06
34,35,33,44,68,0,0.0,0.0,-2.98163E-04,7.26619E-05,0.00000E+00,0.00000E+00,0.00000E+00,8.53966E-06
35,36,34,38,61,0,0.0,0.0,-2.96628E-04,9.94476E-19,0.00000E+00,0.00000E+00,0.00000E+00,8.43839E-06
36,37,35,53,76,0,0.0,0.0,-2.98163E-04,-7.26619E-05,0.00000E+00,0.00000E+00,0.00000E+00,8.53966E-06
37,28,36,52,74,0,0.0,0.0,-3.02869E-04,-1.50122E-04,0.00000E+00,0.00000E+00,0.00000E+00,8.85958E-06
38,53,44,39,35,0,0.0,0.0,-3.97116E-04,1.11987E-18,0.00000E+00,0.00000E+00,0.00000E+00,9.30993E-06
39,51,42,40,38,0,0.0,0.0,-5.05620E-04,1.23661E-18,0.00000E+00,0.00000E+00,0.00000E+00,1.01969E-05
40,57,47,41,39,0,0.0,0.0,-6.19631E-04,1.28576E-18,0.00000E+00,0.00000E+00,0.00000E+00,1.01438E-05
41,56,46,4,40,0,0.0,0.0,-7.35872E-04,1.34075E-18,0.00000E+00,0.00000E+00,0.00000E+00,1.26252E-05
42,39,43,47,44,0,0.0,0.0,-5.06855E-04,8.97936E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.00420E-05
43,42,10,49,45,0,0.0,0.0,-5.10358E-04,1.83267E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.05707E-05
44,38,45,42,34,0,0.0,0.0,-3.98557E-04,8.20564E-05,0.00000E+00,0.00000E+00,0.00000E+00,9.49491E-06
45,44,11,43,33,0,0.0,0.0,-4.02396E-04,1.68718E-04,0.00000E+00,0.00000E+00,0.00000E+00,9.77632E-06
46,41,48,5,47,0,0.0,0.0,-7.42135E-04,1.04644E-04,0.00000E+00,0.00000E+00,0.00000E+00,1.08480E-05
47,40,49,46,42,0,0.0,0.0,-6.20708E-04,9.63647E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.10319E-05
