Elementos,Nodo_1,Nodo_2,Nodo_3,Nodo_4,Desplazamiento(x1),Desplazamiento(y1),Desplazamiento(x2),Desplazamiento(y2),Desplazamiento(x3),Desplazamiento(y3),Desplazamiento(x4),Desplazamiento(y4),Tensiones(VON),Tensiones(XX1),Tensiones(XX2),Tensiones(YY1),Tensiones(YY2),Tensiones(XY1),Tensiones(XY2),Deformaciones(VON),Deformacones(XX1),Deformaciones(XX2),Deformaciones(YY1),Deformaciones(YY2),Deformaciones(XY1),Deformaciones(XY2)
78,39,42,44,38,-6.63154E-05,1.66265E-19,-6.64774E-05,1.17770E-05,-5.22734E-05,1.07622E-05,-5.20844E-05,1.45994E-19,4.26235E-02,-5.36917E-04,-5.36917E-04,1.04941E-02,1.04941E-02,2.38098E-02,2.38098E-02,1.75052E-07,-1.75483E-08,-1.75483E-08,5.07390E-08,5.07390E-08,2.94788E-07,2.94788E-07
79,38,44,34,35,-5.20844E-05,1.45994E-19,-5.22734E-05,1.07622E-05,-3.91061E-05,9.53008E-06,-3.89047E-05,1.28981E-19,4.42982E-02,-2.39036E-04,-2.39036E-04,1.28660E-02,1.28660E-02,2.44517E-02,2.44517E-02,1.81495E-07,-1.95182E-08,-1.95182E-08,6.16080E-08,6.16080E-08,3.02736E-07,3.02736E-07
80,11,45,43,10,-5.35926E-05,3.47197E-05,-5.27768E-05,2.21285E-05,-6.69367E-05,2.40367E-05,-6.75963E-05,3.75432E-05,5.18686E-02,-6.43745E-04,-6.43745E-04,4.94899E-02,4.94899E-02,8.34323E-03,8.34323E-03,1.96490E-07,-7.37653E-08,-7.37653E-08,2.36586E-07,2.36586E-07,1.03297E-07,1.03297E-07
81,45,44,42,43,-5.27768E-05,2.21285E-05,-5.22734E-05,1.07622E-05,-6.64774E-05,1.17770E-05,-6.69367E-05,2.40367E-05,4.53126E-02,-9.90784E-04,-9.90784E-04,3.03943E-02,3.03943E-02,1.91340E-02,1.91340E-02,1.79880E-07,-4.81384E-08,-4.81384E-08,1.46150E-07,1.46150E-07,2.36897E-07,2.36897E-07
82,12,33,45,11,-4.07400E-05,3.10547E-05,-3.97233E-05,1.96895E-05,-5.27768E-05,2.21285E-05,-5.35926E-05,3.47197E-05,6.55309E-02,-1.38582E-05,-1.38582E-05,6.40892E-02,6.40892E-02,7.87368E-03,7.87368E-03,2.46429E-07,-9.16220E-08,-9.16220E-08,3.05207E-07,3.05207E-07,9.74837E-08,9.74837E-08
83,33,34,44,45,-3.97233E-05,1.96895E-05,-3.91061E-05,9.53008E-06,-5.22734E-05,1.07622E-05,-5.27768E-05,2.21285E-05,5.06755E-02,-2.22319E-04,-2.22319E-04,3.84809E-02,3.84809E-02,1.89615E-02,1.89615E-02,1.98274E-07,-5.60314E-08,-5.60314E-08,1.83560E-07,1.83560E-07,2.34762E-07,2.34762E-07
84,4,5,46,41,-1.17215E-04,1.94723E-19,-1.12278E-04,1.37232E-05,-9.73359E-05,1.37247E-05,-9.65145E-05,1.75849E-19,7.11820E-02,4.74769E-02,4.74769E-02,1.42272E-02,1.42272E-02,3.30952E-02,3.30952E-02,2.73473E-07,2.05756E-07,2.05756E-07,-7.53922E-11,-7.53922E-11,4.09750E-07,4.09750E-07
85,41,46,47,40,-9.65145E-05,1.75849E-19,-9.73359E-05,1.37247E-05,-8.14099E-05,1.26389E-05,-8.12687E-05,1.68635E-19,3.65696E-02,-7.34850E-03,-7.34850E-03,9.19721E-03,9.19721E-03,1.94178E-02,1.94178E-02,1.50888E-07,-4.81317E-08,-4.81317E-08,5.42941E-08,5.42941E-08,2.40411E-07,2.40411E-07
86,40,47,42,39,-8.12687E-05,1.68635E-19,-8.14099E-05,1.26389E-05,-6.64774E-05,1.17770E-05,-6.63154E-05,1.66265E-19,3.93425E-02,-5.14672E-04,-5.14672E-04,8.89494E-03,8.89494E-03,2.20897E-02,2.20897E-02,1.61711E-07,-1.51579E-08,-1.51579E-08,4.30921E-08,4.30921E-08,2.73492E-07,2.73492E-07
87,8,48,6,7,-9.69652E-05,3.99670E-05,-9.70385E-05,2.63337E-05,-1.11103E-04,2.64683E-05,-1.10984E-04,4.00660E-05,6.76697E-03,3.02250E-03,3.02250E-03,3.36099E-03,3.36099E-03,3.44086E-03,3.44086E-03,2.56266E-08,9.59146E-09,9.59146E-09,1.16869E-08,1.16869E-08,4.26012E-08,4.26012E-08
