Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,6.14754E-04,2.21931E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.60826E-06
2,1,3,-1,54,0,0.0,0.0,6.15411E-04,1.46611E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.57267E-06
3,2,4,-1,56,0,0.0,0.0,6.21924E-04,7.60147E-05,0.00000E+00,0.00000E+00,0.00000E+00,-7.20382E-06
4,3,5,-1,41,0,5.681692381429075,0.0,6.49268E-04,-1.07859E-18,0.00000E+00,0.00000E+00,0.00000E+00,-1.07421E-05
5,4,6,-1,46,0,0.0,0.0,6.21924E-04,-7.60147E-05,0.00000E+00,0.00000E+00,0.00000E+00,-7.20382E-06
6,5,7,-1,48,0,0.0,0.0,6.15411E-04,-1.46611E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.57267E-06
7,6,-1,-1,8,0,0.0,0.0,6.14754E-04,-2.21931E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.60826E-06
8,48,-1,7,9,0,0.0,0.0,5.37102E-04,-2.21382E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.75861E-06
9,49,-1,8,10,0,0.0,0.0,4.55907E-04,-2.17629E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.81220E-06
10,43,-1,9,11,0,0.0,0.0,3.74424E-04,-2.07957E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.75065E-06
11,45,-1,10,12,0,0.0,0.0,2.96856E-04,-1.92317E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.21623E-06
12,33,-1,11,13,0,0.0,0.0,2.25664E-04,-1.72015E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.50909E-06
13,69,-1,12,14,0,0.0,0.0,1.62093E-04,-1.47219E-04,0.00000E+00,0.00000E+00,0.00000E+00,-5.67657E-06
14,67,-1,13,15,0,0.0,0.0,1.07463E-04,-1.18036E-04,0.00000E+00,0.00000E+00,0.00000E+00,-4.75939E-06
15,63,-1,14,16,0,0.0,0.0,6.31938E-05,-8.46094E-05,0.00000E+00,0.00000E+00,0.00000E+00,-3.50850E-06
16,65,-1,15,17,0,0.0,0.0,2.95820E-05,-4.69426E-05,0.00000E+00,0.00000E+00,0.00000E+00,-3.18692E-06
17,18,-1,16,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
18,19,17,65,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
19,20,18,64,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
20,21,19,58,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
21,22,20,73,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
22,23,21,72,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
23,-1,22,24,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
24,-1,72,25,23,0,0.0,0.0,2.95820E-05,4.69426E-05,0.00000E+00,0.00000E+00,0.00000E+00,-3.18692E-06
25,-1,70,26,24,0,0.0,0.0,6.31938E-05,8.46094E-05,0.00000E+00,0.00000E+00,0.00000E+00,-3.50850E-06
26,-1,75,27,25,0,0.0,0.0,1.07463E-04,1.18036E-04,0.00000E+00,0.00000E+00,0.00000E+00,-4.75939E-06
27,-1,74,28,26,0,0.0,0.0,1.62093E-04,1.47219E-04,0.00000E+00,0.00000E+00,0.00000E+00,-5.67657E-06
28,-1,37,29,27,0,0.0,0.0,2.25664E-04,1.72015E-04,0.00000E+00,0.00000E+00,0.00000E+00,-6.50909E-06
29,-1,52,30,28,0,0.0,0.0,2.96856E-04,1.92317E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.21623E-06
30,-1,50,31,29,0,0.0,0.0,3.74424E-04,2.07957E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.75065E-06
31,-1,55,32,30,0,0.0,0.0,4.55907E-04,2.17629E-04,0.00000E+00,0.00000E+00,0.00000E+00,-7.81220E-06
