Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
1,-1,2,-1,32,0,0.0,0.0,-1.24169E-04,-4.48258E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.53673E-06
2,1,3,-1,54,0,0.0,0.0,-1.24301E-04,-2.96127E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.52954E-06
3,2,4,-1,56,0,0.0,0.0,-1.25617E-04,-1.53535E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.45504E-06
4,3,5,-1,41,0,-1.147595398153305,0.0,-1.31140E-04,2.17856E-19,0.00000E+00,0.00000E+00,0.00000E+00,2.16970E-06
5,4,6,-1,46,0,0.0,0.0,-1.25617E-04,1.53535E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.45504E-06
6,5,7,-1,48,0,0.0,0.0,-1.24301E-04,2.96127E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.52954E-06
7,6,-1,-1,8,0,0.0,0.0,-1.24169E-04,4.48258E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.53673E-06
8,48,-1,7,9,0,0.0,0.0,-1.08484E-04,4.47150E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.56709E-06
9,49,-1,8,10,0,0.0,0.0,-9.20847E-05,4.39570E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.57792E-06
10,43,-1,9,11,0,0.0,0.0,-7.56267E-05,4.20033E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.56549E-06
11,45,-1,10,12,0,0.0,0.0,-5.99593E-05,3.88444E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.45754E-06
12,33,-1,11,13,0,0.0,0.0,-4.55798E-05,3.47439E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.31471E-06
13,69,-1,12,14,0,0.0,0.0,-3.27397E-05,2.97355E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.14656E-06
14,67,-1,13,15,0,0.0,0.0,-2.17056E-05,2.38410E-05,0.00000E+00,0.00000E+00,0.00000E+00,9.61307E-07
15,63,-1,14,16,0,0.0,0.0,-1.27640E-05,1.70895E-05,0.00000E+00,0.00000E+00,0.00000E+00,7.08652E-07
16,65,-1,15,17,0,0.0,0.0,-5.97501E-06,9.48153E-06,0.00000E+00,0.00000E+00,0.00000E+00,6.43698E-07
17,18,-1,16,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
18,19,17,65,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
19,20,18,64,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
20,21,19,58,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
21,22,20,73,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
22,23,21,72,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
23,-1,22,24,-1,1,0.0,0.0,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
24,-1,72,25,23,0,0.0,0.0,-5.97501E-06,-9.48153E-06,0.00000E+00,0.00000E+00,0.00000E+00,6.43698E-07
25,-1,70,26,24,0,0.0,0.0,-1.27640E-05,-1.70895E-05,0.00000E+00,0.00000E+00,0.00000E+00,7.08652E-07
26,-1,75,27,25,0,0.0,0.0,-2.17056E-05,-2.38410E-05,0.00000E+00,0.00000E+00,0.00000E+00,9.61307E-07
27,-1,74,28,26,0,0.0,0.0,-3.27397E-05,-2.97355E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.14656E-06
28,-1,37,29,27,0,0.0,0.0,-4.55798E-05,-3.47439E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.31471E-06
29,-1,52,30,28,0,0.0,0.0,-5.99593E-05,-3.88444E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.45754E-06
30,-1,50,31,29,0,0.0,0.0,-7.56267E-05,-4.20033E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.56549E-06
31,-1,55,32,30,0,0.0,0.0,-9.20847E-05,-4.39570E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.57792E-06
32,-1,54,1,31,0,0.0,0.0,-1.08484E-04,-4.47150E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.56709E-06
33,34,12,45,69,0,0.0,0.0,-4.44423E-05,2.20285E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.30003E-06
34,35,33,44,68,0,0.0,0.0,-4.37518E-05,1.06622E-05,0.00000E+00,0.00000E+00,0.00000E+00,1.25309E-06
35,36,34,38,61,0,0.0,0.0,-4.35265E-05,1.50424E-19,0.00000E+00,0.00000E+00,0.00000E+00,1.23823E-06
